date,price
1888/12/27,0.839228777
1888/12/28,0.839205784
1888/12/29,0.839182792
1888/12/31,0.852916896
1889/01/02,0.838987275
1889/01/03,0.825210399
1889/01/04,0.82518779
1889/01/05,0.825165182
1889/01/07,0.82967645
1889/01/08,0.820553063
1889/01/09,0.829564194
1889/01/10,0.829541466
1889/01/11,0.843167502
1889/01/12,0.856941688
1889/01/14,0.87086482
1889/01/15,0.852045317
1889/01/16,0.83812993
1889/01/17,0.851846802
1889/01/18,0.837934657
1889/01/19,0.833332822
1889/01/21,0.846996114
1889/01/22,0.837749721
1889/01/23,0.828571034
1889/01/24,0.833092599
1889/01/25,0.8376305
1889/01/26,0.833030336
1889/01/28,0.842128283
1889/01/29,0.851292065
1889/01/30,0.851268742
1889/01/31,0.865124801
1889/02/01,0.88848285
1889/02/02,0.883698779
1889/02/04,0.874189429
1889/02/05,0.864748716
1889/02/06,0.878747977
1889/02/07,0.888172804
1889/02/08,0.864358128
1889/02/09,0.864334447
1889/02/11,0.882999079
1889/02/12,0.873497258
1889/02/13,0.873473327
1889/02/14,0.882858445
1889/02/15,0.887572316
1889/02/16,0.887547999
1889/02/18,0.887523683
1889/02/19,0.873235594
1889/02/20,0.873211669
1889/02/21,0.854375286
1889/02/23,0.863621773
1889/02/25,0.854261661
1889/02/26,0.863506918
1889/02/27,0.85414805
1889/02/28,0.854124649
1889/03/01,0.868002011
1889/03/02,0.872661694
1889/03/04,0.882038091
1889/03/05,0.867812955
1889/03/06,0.858424291
1889/03/07,0.858400773
1889/03/08,0.853728875
1889/03/09,0.821285402
1889/03/11,0.834800572
1889/03/12,0.834777701
1889/03/13,0.825631577
1889/03/14,0.812024525
1889/03/15,0.789611895
1889/03/16,0.798380005
1889/03/18,0.762940165
1889/03/19,0.788684596
1889/03/20,0.797442409
1889/03/21,0.806264654
1889/03/22,0.797333563
1889/03/23,0.797311718
1889/03/25,0.78844723
1889/03/26,0.78403724
1889/03/27,0.797131624
1889/03/28,0.788269138
1889/03/29,0.770697951
1889/03/30,0.774998507
1889/04/01,0.779314952
1889/04/02,0.79670846
1889/04/03,0.787850679
1889/04/04,0.8009843
1889/04/05,0.818696325
1889/04/06,0.823172227
1889/04/08,0.805091051
1889/04/09,0.813965028
1889/04/10,0.827384351
1889/04/11,0.840950113
1889/04/12,0.840927073
1889/04/13,0.840904034
1889/04/15,0.831724146
1889/04/16,0.827156418
1889/04/17,0.827133756
1889/04/18,0.827111095
1889/04/20,0.831616415
1889/04/22,0.836137983
1889/04/23,0.822432817
1889/04/24,0.835942086
1889/04/25,0.85415792
1889/04/26,0.849509114
1889/04/27,0.854094389
1889/05/02,0.863321108
1889/05/03,0.872613871
1889/05/04,0.867898491
1889/05/06,0.872549211
1889/05/07,0.867834181
1889/05/08,0.872484556
1889/05/09,0.863079098
1889/05/10,0.853741649
1889/05/11,0.858341409
1889/05/13,0.872236942
1889/05/14,0.8675236
1889/05/15,0.87684479
1889/05/16,0.881526553
1889/05/17,0.881502401
1889/05/18,0.895645253
1889/05/20,0.900393247
1889/05/21,0.905157905
1889/05/22,0.909939254
1889/05/23,0.938852322
1889/05/24,0.933902549
1889/05/25,0.948596968
1889/05/27,0.948570979
1889/05/28,0.963418055
1889/05/29,0.948364342
1889/05/31,0.958251576
1889/06/01,0.953234428
1889/06/03,0.958181709
1889/06/04,0.953164928
1889/06/05,0.968057917
1889/06/06,0.973055917
1889/06/07,0.973029258
1889/06/08,0.967960997
1889/06/10,0.977982516
1889/06/11,0.988072782
1889/06/12,0.993138871
1889/06/13,0.993111661
1889/06/14,0.972643046
1889/06/15,0.972616399
1889/06/17,0.972589752
1889/06/18,0.992720406
1889/06/19,0.972259855
1889/06/20,0.972233218
1889/06/21,0.967169103
1889/06/22,0.962122697
1889/06/24,0.952091595
1889/06/25,0.95206551
1889/06/26,0.952039426
1889/06/27,0.942079019
1889/06/28,0.932188507
1889/06/29,0.927265304
1889/07/01,0.937000587
1889/07/02,0.917317561
1889/07/03,0.893067493
1889/07/05,0.888284229
1889/07/06,0.878776431
1889/07/08,0.859921431
1889/07/09,0.864537736
1889/07/10,0.878483241
1889/07/11,0.901989974
1889/07/12,0.868439971
1889/07/13,0.882423275
1889/07/15,0.882399099
1889/07/16,0.882374923
1889/07/17,0.877632166
1889/07/18,0.863503319
1889/07/19,0.849527184
1889/07/20,0.835702926
1889/07/22,0.83568003
1889/07/23,0.858407045
1889/07/24,0.853751834
1889/07/25,0.867573068
